SNIFFERID;TIMESTAMP;TIPO;SSID;RSSI;MAC_O;FREC;CANAL
sniffer2.4Ghz_11;5/11/2022, 7:08:16 AM:993;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;8e:ce:ea:8c:03:e3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:16 AM:995;PROBE REQUEST;SSID oculto o desconocido;-8 dBm;8e:ce:ea:8c:03:e3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:19 AM:60;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:19 AM:62;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:19 AM:63;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:19 AM:65;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:19 AM:67;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:19 AM:68;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:19 AM:70;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:20 AM:100;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;18:26:49:af:da:d4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:20 AM:102;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;18:26:49:af:da:d4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:20 AM:104;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;18:26:49:af:da:d4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:20 AM:106;PROBE REQUEST;SSID oculto o desconocido;-43 dBm;18:26:49:af:da:d4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:21 AM:140;PROBE REQUEST;CEEIM_FREE;-74 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:22 AM:180;PROBE REQUEST;CEEIM;-78 dBm;42:cb:6a:37:54:b7;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:22 AM:182;PROBE REQUEST;CEEIM;-78 dBm;42:cb:6a:37:54:b7;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:23 AM:220;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2412 Mhz;1
sniffer2.4Ghz_11;5/11/2022, 7:08:23 AM:222;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2412 Mhz;1
sniffer2.4Ghz_11;5/11/2022, 7:08:23 AM:224;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2412 Mhz;1
sniffer2.4Ghz_11;5/11/2022, 7:08:23 AM:226;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2412 Mhz;1
sniffer2.4Ghz_11;5/11/2022, 7:08:23 AM:228;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2417 Mhz;2
sniffer2.4Ghz_11;5/11/2022, 7:08:23 AM:229;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2417 Mhz;2
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:261;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2422 Mhz;3
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:266;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2422 Mhz;3
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:270;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2422 Mhz;3
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:275;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2427 Mhz;4
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:278;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2427 Mhz;4
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:280;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2427 Mhz;4
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:282;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2432 Mhz;5
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:283;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2432 Mhz;5
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:285;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2432 Mhz;5
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:286;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2437 Mhz;6
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:288;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2437 Mhz;6
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:289;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2442 Mhz;7
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:291;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2442 Mhz;7
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:292;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2452 Mhz;9
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:293;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2452 Mhz;9
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:297;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2452 Mhz;9
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:300;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2457 Mhz;10
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:302;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2457 Mhz;10
sniffer2.4Ghz_11;5/11/2022, 7:08:24 AM:305;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:310;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;96:8b:ac:7d:90:74;5180 Mhz;73.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:312;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;96:8b:ac:7d:90:74;5180 Mhz;73.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:314;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;ce:3c:a6:c3:d2:5b;5180 Mhz;73.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:319;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;ce:3c:a6:c3:d2:5b;5180 Mhz;73.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:321;PROBE REQUEST;SSID oculto o desconocido;-21 dBm;96:8b:ac:7d:90:74;5200 Mhz;77.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:323;PROBE REQUEST;SSID oculto o desconocido;-17 dBm;96:8b:ac:7d:90:74;5200 Mhz;77.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:325;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;ce:3c:a6:c3:d2:5b;5200 Mhz;77.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:327;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;ce:3c:a6:c3:d2:5b;5200 Mhz;77.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:329;PROBE REQUEST;SSID oculto o desconocido;-11 dBm;ce:3c:a6:c3:d2:5b;5220 Mhz;81.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:330;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;ce:3c:a6:c3:d2:5b;5220 Mhz;81.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:332;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;ce:3c:a6:c3:d2:5b;5240 Mhz;85.2
sniffer2.4Ghz_11;5/11/2022, 7:08:25 AM:334;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;ce:3c:a6:c3:d2:5b;5240 Mhz;85.2
sniffer2.4Ghz_11;5/11/2022, 7:08:27 AM:390;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;ce:3c:a6:c3:d2:5b;5745 Mhz;186.2
sniffer2.4Ghz_11;5/11/2022, 7:08:27 AM:393;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;ce:3c:a6:c3:d2:5b;5745 Mhz;186.2
sniffer2.4Ghz_11;5/11/2022, 7:08:27 AM:395;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;ce:3c:a6:c3:d2:5b;5765 Mhz;190.2
sniffer2.4Ghz_11;5/11/2022, 7:08:27 AM:396;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;ce:3c:a6:c3:d2:5b;5765 Mhz;190.2
sniffer2.4Ghz_11;5/11/2022, 7:08:27 AM:398;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;ce:3c:a6:c3:d2:5b;5785 Mhz;194.2
sniffer2.4Ghz_11;5/11/2022, 7:08:27 AM:399;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;ce:3c:a6:c3:d2:5b;5805 Mhz;198.2
sniffer2.4Ghz_11;5/11/2022, 7:08:27 AM:401;PROBE REQUEST;SSID oculto o desconocido;-22 dBm;ce:3c:a6:c3:d2:5b;5805 Mhz;198.2
sniffer2.4Ghz_11;5/11/2022, 7:08:27 AM:404;PROBE REQUEST;SSID oculto o desconocido;-13 dBm;ce:3c:a6:c3:d2:5b;5825 Mhz;202.2
sniffer2.4Ghz_11;5/11/2022, 7:08:27 AM:407;PROBE REQUEST;SSID oculto o desconocido;-13 dBm;ce:3c:a6:c3:d2:5b;5825 Mhz;202.2
sniffer2.4Ghz_11;5/11/2022, 7:08:28 AM:420;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;d2:a7:04:9e:e5:a4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:28 AM:422;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;82:b5:95:44:7e:ef;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:28 AM:424;PROBE REQUEST;HUAWEI-52NZ;-40 dBm;d2:a7:04:9e:e5:a4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:28 AM:425;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;d2:a7:04:9e:e5:a4;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:31 AM:540;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:31 AM:542;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:31 AM:544;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:31 AM:546;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;c2:a9:d2:11:87:64;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:31 AM:548;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;ba:b8:d5:d2:d4:ab;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:32 AM:580;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;66:9d:95:63:50:a2;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:32 AM:582;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;1e:46:32:b9:8c:5b;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:33 AM:620;PROBE REQUEST;SSID oculto o desconocido;-64 dBm;6a:3a:3e:33:3a:da;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:34 AM:660;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;6e:04:13:1e:db:f8;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:35 AM:700;PROBE REQUEST;CEEIM_FREE;-62 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:35 AM:701;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;26:c4:97:a2:b2:c6;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:35 AM:702;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;26:c4:97:a2:b2:c6;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:35 AM:704;PROBE REQUEST;SSID oculto o desconocido;-64 dBm;26:c4:97:a2:b2:c6;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:36 AM:740;PROBE REQUEST;CEEIM;-78 dBm;42:cb:6a:37:54:b7;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:36 AM:742;PROBE REQUEST;CEEIM;-82 dBm;42:cb:6a:37:54:b7;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:36 AM:744;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:36 AM:747;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:36 AM:750;PROBE REQUEST;SSID oculto o desconocido;-90 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:36 AM:753;PROBE REQUEST;SSID oculto o desconocido;-80 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:36 AM:756;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:38 AM:820;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;fa:85:e6:21:78:bf;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:38 AM:822;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;fa:85:e6:21:78:bf;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:38 AM:823;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;fa:85:e6:21:78:bf;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:38 AM:826;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;fa:85:e6:21:78:bf;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:38 AM:828;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;fa:85:e6:21:78:bf;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:38 AM:830;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;fa:85:e6:21:78:bf;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:42 AM:980;PROBE REQUEST;wifi silvia;-86 dBm;a8:db:03:bf:e1:02;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:42 AM:982;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:42 AM:983;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:42 AM:987;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:42 AM:989;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:42 AM:990;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:42 AM:992;PROBE REQUEST;CEEIM;-78 dBm;42:cb:6a:37:54:b7;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:42 AM:994;PROBE REQUEST;CEEIM;-82 dBm;42:cb:6a:37:54:b7;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:44 AM:20;PROBE REQUEST;SSID oculto o desconocido;-34 dBm;90:e8:68:86:e7:23;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:44 AM:22;PROBE REQUEST;SSID oculto o desconocido;-32 dBm;90:e8:68:86:e7:23;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:44 AM:24;PROBE REQUEST;SSID oculto o desconocido;-34 dBm;90:e8:68:86:e7:23;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:44 AM:26;PROBE REQUEST;MiFibra-97BA;-86 dBm;da:a1:19:82:cd:bd;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:44 AM:28;PROBE REQUEST;MOVISTAR_PLUS_74E0;-84 dBm;da:a1:19:82:cd:bd;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:44 AM:36;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;da:a1:19:82:cd:bd;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:44 AM:37;PROBE REQUEST;MOVISTAR_D280;-106 dBm;70:03:9f:7b:67:fb;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:46 AM:100;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;0a:e9:6a:47:e2:6e;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:46 AM:102;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;0a:e9:6a:47:e2:6e;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:46 AM:104;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;0a:e9:6a:47:e2:6e;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:46 AM:107;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;0a:e9:6a:47:e2:6e;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:48 AM:180;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;4e:03:51:2a:bc:87;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:49 AM:220;PROBE REQUEST;SSID oculto o desconocido;-94 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:49 AM:222;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:51 AM:300;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;8e:03:b7:e1:25:f3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:51 AM:302;PROBE REQUEST;CEEIM;-82 dBm;42:cb:6a:37:54:b7;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:51 AM:304;PROBE REQUEST;CEEIM;-82 dBm;42:cb:6a:37:54:b7;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:51 AM:306;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;8e:03:b7:e1:25:f3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:51 AM:308;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;8e:03:b7:e1:25:f3;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:51 AM:309;PROBE REQUEST;TP-Link_608A_5G;-106 dBm;b4:69:21:74:d1:1e;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:52 AM:340;PROBE REQUEST;SSID oculto o desconocido;-78 dBm;66:7d:f0:d0:ce:12;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:52 AM:344;PROBE REQUEST;SSID oculto o desconocido;-76 dBm;66:7d:f0:d0:ce:12;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:54 AM:420;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;36:0e:42:0d:0e:da;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:54 AM:422;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;36:0e:42:0d:0e:da;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:55 AM:460;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:55 AM:462;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:56 AM:500;PROBE REQUEST;SSID oculto o desconocido;-70 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:56 AM:502;PROBE REQUEST;SSID oculto o desconocido;-68 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:57 AM:540;PROBE REQUEST;CEEIM_FREE;-66 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:58 AM:580;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;86:2b:d6:e5:59:97;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:58 AM:581;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;86:2b:d6:e5:59:97;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:58 AM:583;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;86:2b:d6:e5:59:97;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:58 AM:586;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;86:2b:d6:e5:59:97;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:58 AM:589;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;86:2b:d6:e5:59:97;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:59 AM:620;PROBE REQUEST;SSID oculto o desconocido;-36 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:59 AM:622;PROBE REQUEST;SSID oculto o desconocido;-36 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:08:59 AM:624;PROBE REQUEST;SSID oculto o desconocido;-36 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:00 AM:660;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:00 AM:662;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:00 AM:664;PROBE REQUEST;HP series 2800;-32 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:00 AM:666;PROBE REQUEST;HP series 2800;-36 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:00 AM:669;PROBE REQUEST;HP series 2800;-68 dBm;d0:53:49:31:e8:7f;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:00 AM:671;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:00 AM:673;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:00 AM:677;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:01 AM:710;PROBE REQUEST;CEEIM_FREE;-62 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:01 AM:712;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;7a:66:18:02:bf:74;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:01 AM:714;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;7a:66:18:02:bf:74;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:01 AM:715;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;7a:66:18:02:bf:74;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:01 AM:717;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;7a:66:18:02:bf:74;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:03 AM:780;PROBE REQUEST;MiFibra-97BA;-86 dBm;da:a1:19:53:e3:cd;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:03 AM:782;PROBE REQUEST;MiFibra-5589;-86 dBm;da:a1:19:53:e3:cd;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:03 AM:783;PROBE REQUEST;MOVISTAR_PLUS_74E0;-100 dBm;da:a1:19:53:e3:cd;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:03 AM:787;PROBE REQUEST;CEEIM_FREE;-64 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:03 AM:788;PROBE REQUEST;CEEIM_FREE;-62 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:03 AM:790;PROBE REQUEST;CEEIM_FREE;-64 dBm;de:9d:f4:2f:06:44;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:06 AM:900;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;02:f3:71:32:5e:93;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:06 AM:902;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;02:f3:71:32:5e:93;2462 Mhz;11
sniffer2.4Ghz_11;5/11/2022, 7:09:06 AM:904;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;02:f3:71:32:5e:93;2462 Mhz;11
