SNIFFERID;TIMESTAMP;TIPO;SSID;RSSI;MAC_O;FREC;CANAL
sniffer2.4Ghz_6;5/11/2022, 7:08:35 AM:63;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;6e:04:13:1e:db:f8;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:35 AM:65;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;26:c4:97:a2:b2:c6;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:35 AM:67;PROBE REQUEST;CEEIM_FREE;-62 dBm;de:9d:f4:2f:06:44;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:37 AM:140;PROBE REQUEST;SSID oculto o desconocido;-90 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:37 AM:142;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:37 AM:144;PROBE REQUEST;MOVISTAR_D280;-88 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:38 AM:180;PROBE REQUEST;CEEIM_FREE;-68 dBm;de:9d:f4:2f:06:44;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:38 AM:182;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;fa:85:e6:21:78:bf;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:39 AM:220;PROBE REQUEST;CEEIM_FREE;-70 dBm;de:9d:f4:2f:06:44;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:39 AM:222;PROBE REQUEST;CEEIM_FREE;-82 dBm;de:9d:f4:2f:06:44;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:39 AM:224;PROBE REQUEST;CEEIM_FREE;-70 dBm;de:9d:f4:2f:06:44;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:42 AM:340;PROBE REQUEST;SSID oculto o desconocido;-74 dBm;6a:3a:3e:33:3a:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:42 AM:342;PROBE REQUEST;SSID oculto o desconocido;-90 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:43 AM:380;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;90:e8:68:86:e7:23;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:43 AM:383;PROBE REQUEST;SSID oculto o desconocido;-34 dBm;90:e8:68:86:e7:23;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:43 AM:385;PROBE REQUEST;SSID oculto o desconocido;-34 dBm;90:e8:68:86:e7:23;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:43 AM:387;PROBE REQUEST;SSID oculto o desconocido;-32 dBm;90:e8:68:86:e7:23;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:43 AM:389;PROBE REQUEST;SSID oculto o desconocido;-32 dBm;90:e8:68:86:e7:23;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:45 AM:460;PROBE REQUEST;SSID oculto o desconocido;-102 dBm;4e:b6:74:4e:ce:80;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:45 AM:463;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;0a:e9:6a:47:e2:6e;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:45 AM:465;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;0a:e9:6a:47:e2:6e;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:48 AM:580;PROBE REQUEST;HUAWEI-52NZ;-48 dBm;4e:03:51:2a:bc:87;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:48 AM:582;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;4e:03:51:2a:bc:87;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:48 AM:584;PROBE REQUEST;SSID oculto o desconocido;-100 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:49 AM:620;PROBE REQUEST;SSID oculto o desconocido;-72 dBm;6a:3a:3e:33:3a:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:50 AM:660;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;8e:03:b7:e1:25:f3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:50 AM:663;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;8e:03:b7:e1:25:f3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:50 AM:665;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;8e:03:b7:e1:25:f3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:50 AM:666;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;8e:03:b7:e1:25:f3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:50 AM:668;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;8e:03:b7:e1:25:f3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:51 AM:700;PROBE REQUEST;TP-Link_608A_5G;-86 dBm;b4:69:21:74:d1:1e;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:52 AM:740;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;66:7d:f0:d0:ce:12;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:53 AM:780;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;36:0e:42:0d:0e:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:53 AM:782;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;36:0e:42:0d:0e:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:54 AM:820;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:57 AM:940;PROBE REQUEST;MOVISTAR_EA40;-106 dBm;50:98:39:19:f8:be;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:58 AM:980;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;86:2b:d6:e5:59:97;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:58 AM:982;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;86:2b:d6:e5:59:97;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:58 AM:985;PROBE REQUEST;SSID oculto o desconocido;-60 dBm;86:2b:d6:e5:59:97;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:08:58 AM:987;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;86:2b:d6:e5:59:97;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:00 AM:20;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:00 AM:22;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:00 AM:25;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:00 AM:27;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:00 AM:29;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:01 AM:60;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:01 AM:62;PROBE REQUEST;HP series 2800;-50 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:01 AM:65;PROBE REQUEST;HP series 2800;-50 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:01 AM:67;PROBE REQUEST;HP series 2800;-40 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:01 AM:69;PROBE REQUEST;HP series 2800;-44 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:01 AM:71;PROBE REQUEST;HP series 2800;-42 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:01 AM:73;PROBE REQUEST;HP series 2800;-42 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:02 AM:100;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;7a:66:18:02:bf:74;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:02 AM:102;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;7a:66:18:02:bf:74;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:02 AM:104;PROBE REQUEST;CEEIM_FREE;-82 dBm;de:9d:f4:2f:06:44;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:02 AM:106;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;7a:66:18:02:bf:74;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:02 AM:108;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;7a:66:18:02:bf:74;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:02 AM:110;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;7a:66:18:02:bf:74;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:02 AM:112;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;7a:66:18:02:bf:74;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:03 AM:140;PROBE REQUEST;CEEIM_FREE;-70 dBm;de:9d:f4:2f:06:44;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:03 AM:142;PROBE REQUEST;CEEIM_FREE;-72 dBm;de:9d:f4:2f:06:44;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:03 AM:145;PROBE REQUEST;CEEIM_FREE;-72 dBm;de:9d:f4:2f:06:44;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:06 AM:260;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;02:f3:71:32:5e:93;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:06 AM:263;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;02:f3:71:32:5e:93;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:06 AM:265;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;02:f3:71:32:5e:93;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:06 AM:267;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;02:f3:71:32:5e:93;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:06 AM:269;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;02:f3:71:32:5e:93;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:06 AM:271;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;02:f3:71:32:5e:93;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:07 AM:300;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:07 AM:302;PROBE REQUEST;SSID oculto o desconocido;-62 dBm;6a:3a:3e:33:3a:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:07 AM:305;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;96:93:9b:e7:38:cc;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:07 AM:307;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;96:93:9b:e7:38:cc;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:07 AM:309;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;96:93:9b:e7:38:cc;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:08 AM:340;PROBE REQUEST;SSID oculto o desconocido;-78 dBm;6e:e0:a8:78:f3:5e;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:09 AM:380;PROBE REQUEST;MOVISTAR_D280;-90 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:10 AM:420;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;7e:de:07:52:a2:47;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:10 AM:423;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;7e:de:07:52:a2:47;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:10 AM:425;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;7e:de:07:52:a2:47;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:10 AM:428;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;7e:de:07:52:a2:47;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:10 AM:430;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;7e:de:07:52:a2:47;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:12 AM:500;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:13 AM:540;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;36:2d:3c:71:c1:42;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:13 AM:542;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;36:2d:3c:71:c1:42;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:13 AM:545;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;36:2d:3c:71:c1:42;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:14 AM:580;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;36:2d:3c:71:c1:42;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:14 AM:583;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;36:2d:3c:71:c1:42;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:17 AM:700;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;26:f9:55:13:8d:b5;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:17 AM:703;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;26:f9:55:13:8d:b5;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:17 AM:705;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;26:f9:55:13:8d:b5;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:17 AM:707;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;26:f9:55:13:8d:b5;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:17 AM:709;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;26:f9:55:13:8d:b5;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:17 AM:712;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;26:f9:55:13:8d:b5;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:18 AM:740;PROBE REQUEST;MOVISTAR_D280;-86 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:21 AM:860;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;66:7d:f0:d0:ce:12;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:21 AM:862;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;2e:b3:9f:8f:ec:76;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:21 AM:864;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;5a:ef:c1:74:50:11;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:21 AM:867;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;5a:ef:c1:74:50:11;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:21 AM:869;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;cc:c5:ef:05:c8:8b;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:24 AM:980;PROBE REQUEST;MOVISTAR_D280;-106 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:24 AM:982;PROBE REQUEST;SSID oculto o desconocido;-90 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:24 AM:987;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;46:54:c1:7e:8b:bd;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:24 AM:989;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;46:54:c1:7e:8b:bd;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:24 AM:991;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;46:54:c1:7e:8b:bd;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:24 AM:992;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;46:54:c1:7e:8b:bd;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:24 AM:994;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;6a:3a:3e:33:3a:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:24 AM:984;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:24 AM:986;PROBE REQUEST;SSID oculto o desconocido;-52 dBm;46:54:c1:7e:8b:bd;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:28 AM:100;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;06:31:2e:5d:76:a1;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:28 AM:102;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;06:31:2e:5d:76:a1;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:28 AM:104;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;06:31:2e:5d:76:a1;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:28 AM:106;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;06:31:2e:5d:76:a1;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:29 AM:140;PROBE REQUEST;SSID oculto o desconocido;-62 dBm;6a:3a:3e:33:3a:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:180;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;42:6c:14:37:c2:86;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:182;PROBE REQUEST;Cableworld_U049;-44 dBm;c2:6e:0e:bb:a1:d3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:184;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;42:6c:14:37:c2:86;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:187;PROBE REQUEST;Cableworld_U049;-44 dBm;1a:6e:92:8a:a4:36;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:189;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;16:16:3b:6f:7d:10;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:191;PROBE REQUEST;Cableworld_U049;-46 dBm;1a:6e:92:8a:a4:36;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:193;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;16:16:3b:6f:7d:10;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:195;PROBE REQUEST;SSID oculto o desconocido;-76 dBm;0a:c4:e2:bb:2d:72;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:197;PROBE REQUEST;Cableworld_U049;-46 dBm;d2:00:31:c7:2a:e9;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:199;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;e6:91:21:fc:ac:d4;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:30 AM:201;PROBE REQUEST;MOVISTAR_D280;-100 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:31 AM:220;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:31 AM:222;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:32 AM:260;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;ee:10:e4:e6:a4:59;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:32 AM:262;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;ee:10:e4:e6:a4:59;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:32 AM:264;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;ee:10:e4:e6:a4:59;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:35 AM:380;PROBE REQUEST;SSID oculto o desconocido;-76 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:35 AM:382;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:35 AM:384;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:35 AM:386;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:36 AM:420;PROBE REQUEST;HP series 2800;-50 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:36 AM:422;PROBE REQUEST;HP series 2800;-48 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:36 AM:424;PROBE REQUEST;HP series 2800;-48 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:36 AM:426;PROBE REQUEST;HP series 2800;-40 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:36 AM:428;PROBE REQUEST;HP series 2800;-44 dBm;d0:53:49:31:e8:7f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:37 AM:460;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;6a:3a:3e:33:3a:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:43 AM:700;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;18:26:49:af:da:d4;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:43 AM:702;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;18:26:49:af:da:d4;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:43 AM:705;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;18:26:49:af:da:d4;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:46 AM:820;PROBE REQUEST;SSID oculto o desconocido;-100 dBm;4c:1d:96:7f:d9:10;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:48 AM:900;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:48 AM:902;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:48 AM:903;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:48 AM:905;PROBE REQUEST;SSID oculto o desconocido;-80 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:48 AM:907;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:50 AM:980;PROBE REQUEST;SSID oculto o desconocido;-60 dBm;4e:74:e5:54:5e:c2;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:50 AM:982;PROBE REQUEST;SSID oculto o desconocido;-62 dBm;4e:74:e5:54:5e:c2;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:50 AM:984;PROBE REQUEST;SSID oculto o desconocido;-62 dBm;4e:74:e5:54:5e:c2;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:52 AM:20;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;8e:ce:ea:8c:03:e3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:52 AM:22;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;8e:ce:ea:8c:03:e3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:52 AM:25;PROBE REQUEST;SSID oculto o desconocido;-22 dBm;8e:ce:ea:8c:03:e3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:52 AM:30;PROBE REQUEST;SSID oculto o desconocido;-22 dBm;8e:ce:ea:8c:03:e3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:52 AM:32;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;8e:ce:ea:8c:03:e3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:52 AM:34;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;8e:ce:ea:8c:03:e3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:52 AM:37;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;8e:ce:ea:8c:03:e3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:52 AM:39;PROBE REQUEST;SSID oculto o desconocido;-26 dBm;8e:ce:ea:8c:03:e3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:52 AM:41;PROBE REQUEST;SSID oculto o desconocido;-24 dBm;8e:ce:ea:8c:03:e3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:53 AM:60;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;d8:f8:83:87:35:b1;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:53 AM:62;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;a2:75:e1:b9:cb:49;2437 Mhz;6
