SNIFFERID;TIMESTAMP;TIPO;SSID;RSSI;MAC_O;FREC;CANAL
sniffer2.4Ghz_1;5/11/2022, 7:09:41 AM:140;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;6a:3a:3e:33:3a:da;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:41 AM:142;PROBE REQUEST;eduroam;-106 dBm;dc:f5:05:54:bd:13;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:43 AM:220;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;18:26:49:af:da:d4;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:43 AM:223;PROBE REQUEST;SSID oculto o desconocido;-41 dBm;18:26:49:af:da:d4;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:43 AM:225;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;18:26:49:af:da:d4;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:47 AM:380;PROBE REQUEST;SSID oculto o desconocido;-102 dBm;72:a5:05:00:37:48;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:49 AM:460;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;4a:4e:f0:4f:d1:78;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:49 AM:462;PROBE REQUEST;SSID oculto o desconocido;-90 dBm;6a:11:6f:40:63:28;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:50 AM:500;PROBE REQUEST;ANSWARE_2G;-106 dBm;94:53:30:64:58:6b;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:50 AM:503;PROBE REQUEST;ANSWARE_2G;-106 dBm;94:53:30:64:58:6b;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:50 AM:505;PROBE REQUEST;SSID oculto o desconocido;-60 dBm;4e:74:e5:54:5e:c2;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:50 AM:507;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;4e:74:e5:54:5e:c2;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:50 AM:509;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;4e:74:e5:54:5e:c2;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:50 AM:511;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;4e:74:e5:54:5e:c2;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:50 AM:513;PROBE REQUEST;CEEIM_FREE;-72 dBm;de:9d:f4:2f:06:44;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:51 AM:540;PROBE REQUEST;SSID oculto o desconocido;-8 dBm;8e:ce:ea:8c:03:e3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:51 AM:542;PROBE REQUEST;SSID oculto o desconocido;-8 dBm;8e:ce:ea:8c:03:e3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:51 AM:544;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;8e:ce:ea:8c:03:e3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:51 AM:547;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;8e:ce:ea:8c:03:e3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:51 AM:549;PROBE REQUEST;SSID oculto o desconocido;-30 dBm;8e:ce:ea:8c:03:e3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:52 AM:580;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;d8:f8:83:87:35:b1;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:52 AM:582;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;a2:75:e1:b9:cb:49;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:52 AM:584;PROBE REQUEST;SSID oculto o desconocido;-90 dBm;a2:75:e1:b9:cb:49;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:54 AM:660;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;00:22:fe:41:a4:2a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:820;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:822;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2417 Mhz;2
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:824;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2417 Mhz;2
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:825;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2417 Mhz;2
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:827;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2422 Mhz;3
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:829;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2422 Mhz;3
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:831;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2422 Mhz;3
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:833;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2422 Mhz;3
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:834;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2427 Mhz;4
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:836;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2427 Mhz;4
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:837;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2432 Mhz;5
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:839;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2432 Mhz;5
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:840;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2432 Mhz;5
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:842;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2437 Mhz;6
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:843;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2437 Mhz;6
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:845;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2437 Mhz;6
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:847;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2437 Mhz;6
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:848;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2442 Mhz;7
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:850;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2442 Mhz;7
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:857;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2442 Mhz;7
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:858;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2447 Mhz;8
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:859;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2447 Mhz;8
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:861;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2447 Mhz;8
sniffer2.4Ghz_1;5/11/2022, 7:09:58 AM:862;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2447 Mhz;8
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:860;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2452 Mhz;9
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:862;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2452 Mhz;9
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:867;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2462 Mhz;11
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:869;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2462 Mhz;11
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:871;PROBE REQUEST;SSID oculto o desconocido;-19 dBm;e2:f5:ad:4f:49:ae;5180 Mhz;73.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:873;PROBE REQUEST;SSID oculto o desconocido;-11 dBm;ce:3c:a6:c3:d2:5b;5180 Mhz;73.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:875;PROBE REQUEST;SSID oculto o desconocido;-14 dBm;ce:3c:a6:c3:d2:5b;5200 Mhz;77.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:877;PROBE REQUEST;SSID oculto o desconocido;-14 dBm;ce:3c:a6:c3:d2:5b;5200 Mhz;77.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:878;PROBE REQUEST;SSID oculto o desconocido;-16 dBm;e2:f5:ad:4f:49:ae;5200 Mhz;77.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:880;PROBE REQUEST;SSID oculto o desconocido;-16 dBm;e2:f5:ad:4f:49:ae;5200 Mhz;77.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:882;PROBE REQUEST;SSID oculto o desconocido;-92 dBm;66:7d:f0:d0:ce:12;5200 Mhz;77.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:884;PROBE REQUEST;SSID oculto o desconocido;-93 dBm;66:7d:f0:d0:ce:12;5200 Mhz;77.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:885;PROBE REQUEST;SSID oculto o desconocido;-93 dBm;66:7d:f0:d0:ce:12;5220 Mhz;81.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:888;PROBE REQUEST;SSID oculto o desconocido;-14 dBm;ce:3c:a6:c3:d2:5b;5220 Mhz;81.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:891;PROBE REQUEST;SSID oculto o desconocido;-11 dBm;ce:3c:a6:c3:d2:5b;5220 Mhz;81.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:898;PROBE REQUEST;SSID oculto o desconocido;-22 dBm;e2:f5:ad:4f:49:ae;5220 Mhz;81.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:900;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;e2:f5:ad:4f:49:ae;5220 Mhz;81.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:901;PROBE REQUEST;SSID oculto o desconocido;-14 dBm;ce:3c:a6:c3:d2:5b;5240 Mhz;85.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:903;PROBE REQUEST;SSID oculto o desconocido;-14 dBm;ce:3c:a6:c3:d2:5b;5240 Mhz;85.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:904;PROBE REQUEST;SSID oculto o desconocido;-17 dBm;e2:f5:ad:4f:49:ae;5240 Mhz;85.2
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:864;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2462 Mhz;11
sniffer2.4Ghz_1;5/11/2022, 7:09:59 AM:866;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;ce:3c:a6:c3:d2:5b;2462 Mhz;11
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:940;PROBE REQUEST;SSID oculto o desconocido;-11 dBm;ce:3c:a6:c3:d2:5b;5745 Mhz;186.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:942;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;ce:3c:a6:c3:d2:5b;5745 Mhz;186.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:944;PROBE REQUEST;SSID oculto o desconocido;-19 dBm;e2:f5:ad:4f:49:ae;5745 Mhz;186.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:946;PROBE REQUEST;SSID oculto o desconocido;-23 dBm;e2:f5:ad:4f:49:ae;5745 Mhz;186.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:948;PROBE REQUEST;SSID oculto o desconocido;-11 dBm;ce:3c:a6:c3:d2:5b;5765 Mhz;190.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:949;PROBE REQUEST;SSID oculto o desconocido;-9 dBm;ce:3c:a6:c3:d2:5b;5765 Mhz;190.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:952;PROBE REQUEST;SSID oculto o desconocido;-24 dBm;e2:f5:ad:4f:49:ae;5765 Mhz;190.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:953;PROBE REQUEST;SSID oculto o desconocido;-20 dBm;e2:f5:ad:4f:49:ae;5765 Mhz;190.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:955;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;ce:3c:a6:c3:d2:5b;5785 Mhz;194.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:957;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;ce:3c:a6:c3:d2:5b;5785 Mhz;194.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:958;PROBE REQUEST;SSID oculto o desconocido;-23 dBm;e2:f5:ad:4f:49:ae;5785 Mhz;194.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:960;PROBE REQUEST;SSID oculto o desconocido;-26 dBm;e2:f5:ad:4f:49:ae;5785 Mhz;194.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:961;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;ce:3c:a6:c3:d2:5b;5805 Mhz;198.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:963;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;ce:3c:a6:c3:d2:5b;5805 Mhz;198.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:964;PROBE REQUEST;SSID oculto o desconocido;-20 dBm;e2:f5:ad:4f:49:ae;5805 Mhz;198.2
sniffer2.4Ghz_1;5/11/2022, 7:10:01 AM:965;PROBE REQUEST;SSID oculto o desconocido;-26 dBm;e2:f5:ad:4f:49:ae;5805 Mhz;198.2
sniffer2.4Ghz_1;5/11/2022, 7:10:02 AM:980;PROBE REQUEST;SSID oculto o desconocido;-9 dBm;ce:3c:a6:c3:d2:5b;5825 Mhz;202.2
sniffer2.4Ghz_1;5/11/2022, 7:10:02 AM:982;PROBE REQUEST;SSID oculto o desconocido;-9 dBm;ce:3c:a6:c3:d2:5b;5825 Mhz;202.2
sniffer2.4Ghz_1;5/11/2022, 7:10:02 AM:984;PROBE REQUEST;SSID oculto o desconocido;-26 dBm;e2:f5:ad:4f:49:ae;5825 Mhz;202.2
sniffer2.4Ghz_1;5/11/2022, 7:10:02 AM:986;PROBE REQUEST;SSID oculto o desconocido;-19 dBm;e2:f5:ad:4f:49:ae;5825 Mhz;202.2
sniffer2.4Ghz_1;5/11/2022, 7:10:05 AM:60;PROBE REQUEST;SSID oculto o desconocido;-62 dBm;02:6a:71:46:05:c0;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:05 AM:63;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;02:6a:71:46:05:c0;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:06 AM:100;PROBE REQUEST;CEEIM_FREE;-48 dBm;f8:4d:89:84:78:71;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:06 AM:103;PROBE REQUEST;CEEIM_FREE;-66 dBm;f8:4d:89:84:78:71;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:06 AM:105;PROBE REQUEST;CEEIM_FREE;-58 dBm;f8:4d:89:84:78:71;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:07 AM:140;PROBE REQUEST;SSID oculto o desconocido;-102 dBm;00:22:fe:41:a4:2a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:08 AM:180;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;34:c9:3d:e6:cd:c3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:08 AM:182;PROBE REQUEST;SSID oculto o desconocido;-47 dBm;34:c9:3d:e6:cd:c3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:08 AM:184;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;34:c9:3d:e6:cd:c3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:09 AM:220;PROBE REQUEST;MOVISTAR_FC77;-98 dBm;00:03:50:9a:0e:cc;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:09 AM:222;PROBE REQUEST;SSID oculto o desconocido;-96 dBm;00:03:50:9a:0e:cc;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:09 AM:224;PROBE REQUEST;MOVISTAR_FC77;-106 dBm;00:03:50:9a:0e:cc;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:10 AM:260;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;34:c9:3d:e6:cd:c3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:10 AM:262;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;34:c9:3d:e6:cd:c3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:11 AM:300;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;34:c9:3d:e6:cd:c3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:17 AM:540;PROBE REQUEST;vodafone2DAC;-106 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:17 AM:543;PROBE REQUEST;FIBRANET-D58FA2;-94 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:17 AM:546;PROBE REQUEST;CEEIM_MOVIL;-102 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:17 AM:549;PROBE REQUEST;MOVISTAR_099C;-90 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:17 AM:551;PROBE REQUEST;MOVISTAR_FAE2;-106 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:17 AM:553;PROBE REQUEST;MiFibra-A022;-90 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:17 AM:554;PROBE REQUEST;vodafoneBA1616;-98 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:17 AM:556;PROBE REQUEST;wifi_rlv;-106 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:17 AM:558;PROBE REQUEST;SSID oculto o desconocido;-102 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:18 AM:590;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;00:22:fe:41:a4:2a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:20 AM:670;PROBE REQUEST;PROD-SOTA;-94 dBm;30:b4:b8:78:0e:5e;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:22 AM:740;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:22 AM:742;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:24 AM:820;PROBE REQUEST;PROD-SOTA;-86 dBm;30:b4:b8:78:0e:5e;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:25 AM:860;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:25 AM:863;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:25 AM:862;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;30:b4:b8:78:0e:5e;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:26 AM:900;PROBE REQUEST;SSID oculto o desconocido;-62 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:28 AM:980;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:30 AM:20;PROBE REQUEST;CEEIM-CORE;-84 dBm;66:26:9a:19:96:2d;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:31 AM:60;PROBE REQUEST;CEEIM_FREE;-84 dBm;de:9d:f4:2f:06:44;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:300;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;f2:36:23:7c:d6:e8;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:302;PROBE REQUEST;teamcamp_5g;-42 dBm;c2:f4:98:bc:ae:21;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:303;PROBE REQUEST;GFinger;-44 dBm;fe:a9:5d:b9:27:83;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:305;PROBE REQUEST;CEEIM_FREE;-44 dBm;b2:ea:73:b9:2c:a0;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:307;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;f2:36:23:7c:d6:e8;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:309;PROBE REQUEST;teamcamp_5g;-44 dBm;a6:fb:3d:9f:8b:d6;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:310;PROBE REQUEST;GFinger;-44 dBm;0e:0b:41:3b:97:a3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:312;PROBE REQUEST;CEEIM_FREE;-46 dBm;ee:14:93:83:88:fc;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:314;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;ba:a6:bc:1a:ea:5e;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:316;PROBE REQUEST;teamcamp_5g;-46 dBm;a6:fb:3d:9f:8b:d6;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:317;PROBE REQUEST;GFinger;-44 dBm;0e:0b:41:3b:97:a3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:37 AM:319;PROBE REQUEST;CEEIM_FREE;-46 dBm;ee:14:93:83:88:fc;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:39 AM:380;PROBE REQUEST;VISUALTIS@VISUALTIS;-106 dBm;64:90:c1:8e:75:ec;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:42 AM:500;PROBE REQUEST;SSID oculto o desconocido;-72 dBm;6a:3a:3e:33:3a:da;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:45 AM:630;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;a6:a2:b7:3e:9d:2f;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:45 AM:632;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;a6:a2:b7:3e:9d:2f;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:45 AM:634;PROBE REQUEST;SSID oculto o desconocido;-64 dBm;a6:a2:b7:3e:9d:2f;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:45 AM:636;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;a6:a2:b7:3e:9d:2f;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:46 AM:660;PROBE REQUEST;SSID oculto o desconocido;-74 dBm;6a:3a:3e:33:3a:da;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:47 AM:700;PROBE REQUEST;HUAWEI-52NZ;-48 dBm;0a:ab:33:5a:23:2d;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:47 AM:703;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;0a:ab:33:5a:23:2d;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:47 AM:704;PROBE REQUEST;HUAWEI-52NZ;-44 dBm;0a:ab:33:5a:23:2d;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:47 AM:706;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;0a:ab:33:5a:23:2d;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:48 AM:740;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;de:32:ac:7f:c4:55;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:48 AM:751;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;de:32:ac:7f:c4:55;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:48 AM:753;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;de:32:ac:7f:c4:55;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:48 AM:755;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;de:32:ac:7f:c4:55;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:50 AM:830;PROBE REQUEST;SSID oculto o desconocido;-74 dBm;52:47:3e:bf:32:ef;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:50 AM:832;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;52:47:3e:bf:32:ef;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:50 AM:834;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;52:47:3e:bf:32:ef;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:53 AM:940;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
